COUNTRYCODE,YEAR,MILITARYSPENDINGGDP
TUN,1986,2.0866761
TUN,1987,1.8231846
TUN,1988,2.1034758
TUN,1989,2.1145504
TUN,1990,1.8394566
TUN,1991,1.8337085
TUN,1992,1.706126
TUN,1993,1.732114
TUN,1994,1.7421232
TUN,1995,1.7447077
TUN,1996,1.8675351
TUN,1997,1.7263844
TUN,1998,1.6779715
TUN,1999,1.5560757
TUN,2000,1.547904
TUN,2001,1.5211124
TUN,2002,1.4926429
TUN,2003,1.4838856
TUN,2004,1.4259021
TUN,2005,1.4516015
TUN,2006,1.4463624
TUN,2007,1.2609938
TUN,2008,1.290625
TUN,2009,1.2949497
TUN,2010,1.2361705
TUN,2011,1.4862578
TUN,2012,1.4398739
TUN,2013,1.5597374
TUN,2014,1.8068874
TUN,2015,2.1395917
TUN,2016,2.2249846
TUN,2017,2.0318294
TUN,2018,1.9764487
TUN,2019,2.3832777
TUN,2020,2.7127557
TUN,2021,2.62966
TUN,2022,2.57124
TUN,2023,2.487122
TUN,2024,2.506368
TUR,1960,3.5315711
TUR,1961,3.764543
TUR,1962,3.7110834
TUR,1963,3.387339
TUR,1964,3.422465
TUR,1965,3.5544186
TUR,1966,3.143981
TUR,1967,3.2595747
TUR,1968,3.2755554
TUR,1969,3.0793378
TUR,1970,3.2564886
TUR,1971,3.4997935
TUR,1972,3.4455206
TUR,1973,3.3494506
TUR,1974,3.1930215
TUR,1975,5.119454
TUR,1976,4.9430275
TUR,1977,4.713623
TUR,1978,4.1873064
TUR,1979,3.3572583
TUR,1980,3.9003134
TUR,1981,3.824532
TUR,1982,4.2981515
TUR,1983,3.937605
TUR,1984,3.5970938
TUR,1985,3.5310433
TUR,1986,3.6379926
TUR,1987,3.3285851
TUR,1988,2.9322085
TUR,1989,3.1487265
TUR,1990,3.5277057
TUR,1991,3.7543643
TUR,1992,3.8705666
TUR,1993,3.9214172
TUR,1994,4.051359
TUR,1995,3.9016497
TUR,1996,4.1396966
TUR,1997,4.103672
TUR,1998,3.182208
TUR,1999,3.8814132
TUR,2000,3.6434293
TUR,2001,3.5766795
TUR,2002,3.7670915
TUR,2003,3.2670312
TUR,2004,2.6710005
TUR,2005,2.386091
TUR,2006,2.3401613
TUR,2007,2.1998067
TUR,2008,2.181787
TUR,2009,2.4715514
TUR,2010,2.2717152
TUR,2011,2.027506
TUR,2012,2.009448
TUR,2013,1.9239597
TUR,2014,1.8719664
TUR,2015,1.8128487
TUR,2016,2.0503244
TUR,2017,2.050066
TUR,2018,2.5220902
TUR,2019,2.689859
TUR,2020,2.195552
TUR,2021,1.8588831
TUR,2022,1.6587983
TUR,2023,1.7199188
TUR,2024,1.9225523
TKM,1994,1.797647
TKM,1995,2.315846
TKM,1996,2.0417445
TKM,1997,3.9622703
TKM,1998,3.1140273
TKM,1999,2.9018748
TKM,2023,
TCA,2023,
TUV,2023,
OWID_USS,2023,
UGA,1961,0.022123894
UGA,1962,0.11328976
UGA,1963,0.3693182
UGA,1964,0.65116274
UGA,1965,1.1329395
UGA,1966,1.4372355
UGA,1967,1.6234818
UGA,1968,1.7940806
UGA,1969,1.824581
UGA,1970,1.973029
UGA,1971,3.4686637
UGA,1972,4.0621715
UGA,1973,3.4957788
UGA,1974,3.6248417
UGA,1975,2.822935
UGA,1976,3.1852841
UGA,1977,2.036068
UGA,1978,1.9666499
UGA,1979,1.6872002
UGA,1980,2.217225
UGA,1981,1.8880364
UGA,1982,1.9759847
UGA,1983,2.2185385
UGA,1984,2.626699
UGA,1985,2.6617293
UGA,1986,2.905918
UGA,1987,2.5860002
UGA,1988,2.459882
UGA,1989,2.7299778
UGA,1990,2.9685264
UGA,1991,2.5079985
UGA,1992,1.6591778
UGA,1993,1.9313667
UGA,1994,2.0157824
UGA,1995,2.1015105
UGA,1996,2.210911
UGA,1997,2.116707
UGA,1998,2.4423559
UGA,1999,2.655734
UGA,2000,1.7646077
UGA,2001,1.6832452
UGA,2002,1.6346747
UGA,2003,1.6916878
UGA,2004,1.7661558
UGA,2005,1.6843227
UGA,2006,1.5034261
UGA,2007,1.3944719
UGA,2008,1.3473449
UGA,2009,1.4323173
UGA,2010,2.4600937
UGA,2011,2.5387866
UGA,2012,1.1761228
UGA,2013,0.937841
UGA,2014,0.92447644
UGA,2015,0.98668027
UGA,2016,1.0033355
UGA,2017,1.0390185
UGA,2018,1.1524519
UGA,2019,1.7177525
UGA,2020,2.4676852
UGA,2021,2.338145
UGA,2022,1.8452085
UGA,2023,1.8068657
UGA,2024,1.881598
UKR,1993,0.43464583
UKR,1994,2.4177718
UKR,1995,2.7349477
UKR,1996,3.1788344
UKR,1997,3.988241
UKR,1998,3.244032
UKR,1999,2.8835275
UKR,2000,3.5110826
UKR,2001,2.769267
UKR,2002,2.6761997
UKR,2003,2.7455788
UKR,2004,2.5068245
UKR,2005,2.7924893
UKR,2006,2.7715917
UKR,2007,2.8700027
UKR,2008,2.6729221
UKR,2009,2.840354
UKR,2010,2.7419965
UKR,2011,2.2582877
UKR,2012,2.353452
UKR,2013,2.3928952
UKR,2014,2.9673684
UKR,2015,3.8478487
UKR,2016,3.6686177
UKR,2017,3.2414927
UKR,2018,3.6351662
UKR,2019,4.067938
UKR,2020,4.400315
UKR,2021,3.425492
UKR,2022,25.64241
UKR,2023,36.52817
UKR,2024,34.48153
ARE,1997,6.759062
ARE,1998,8.629722
ARE,1999,7.6695385
ARE,2000,8.323722
ARE,2001,5.6121054
ARE,2002,4.8755317
ARE,2003,4.6923065
ARE,2004,4.611478
ARE,2005,3.6564708
ARE,2006,3.2259743
ARE,2007,3.2805212
ARE,2008,3.6680226
ARE,2009,5.4571075
ARE,2010,6.0385923
ARE,2011,5.4663143
ARE,2012,5.0755563
ARE,2013,6.0346866
ARE,2014,5.6436515
ARE,2023,
GBR,1950,7.208433
GBR,1951,8.295197
GBR,1952,10.373948
GBR,1953,10.960455
GBR,1954,10.056821
GBR,1955,9.085133
GBR,1956,8.562548
GBR,1957,7.9866223
GBR,1958,7.62453
GBR,1959,7.2906027
GBR,1960,7.0924864
GBR,1961,6.9213877
GBR,1962,6.944166
GBR,1963,6.800743
GBR,1964,6.5960565
GBR,1965,6.4369783
GBR,1966,6.249037
GBR,1967,6.235704
GBR,1968,5.9411054
GBR,1969,5.502196
GBR,1970,5.1974134
GBR,1971,5.0763307
GBR,1972,5.1710477
GBR,1973,4.9061613
GBR,1974,5.069427
GBR,1975,5.3396034
GBR,1976,5.1755033
GBR,1977,4.923278
GBR,1978,4.733043
GBR,1979,4.6797576
GBR,1980,5.0199037
GBR,1981,4.983763
GBR,1982,5.381326
GBR,1983,5.3968854
GBR,1984,5.5080795
GBR,1985,5.320705
GBR,1986,5.059824
GBR,1987,4.6866684
GBR,1988,4.2142878
GBR,1989,4.040954
GBR,1990,3.983218
GBR,1991,4.116802
GBR,1992,3.864718
GBR,1993,3.5906494
GBR,1994,3.3819337
GBR,1995,2.8541994
GBR,1996,2.7245924
GBR,1997,2.5601487
GBR,1998,2.4959621
GBR,1999,2.4229097
GBR,2000,2.3727965
GBR,2001,2.411122
GBR,2002,2.4856596
GBR,2003,2.552062
GBR,2004,2.4978213
GBR,2005,2.4227161
GBR,2006,2.3696744
GBR,2007,2.3746579
GBR,2008,2.48715
GBR,2009,2.6477246
GBR,2010,2.5679996
GBR,2011,2.49904
GBR,2012,2.4178176
GBR,2013,2.2923205
GBR,2014,2.1844854
GBR,2015,2.048908
GBR,2016,1.984491
GBR,2017,1.9500289
GBR,2018,1.9445558
GBR,2019,1.9852538
GBR,2020,2.1630402
GBR,2021,2.0724175
GBR,2022,2.0569184
GBR,2023,2.2306397
GBR,2024,2.2786179
USA,1949,5.27202
USA,1950,5.0819635
USA,1951,10.167022
USA,1952,13.860081
USA,1953,13.580273
USA,1954,11.736595
USA,1955,10.156245
USA,1956,9.901011
USA,1957,9.992439
USA,1958,10.071764
USA,1959,9.438773
USA,1960,8.993124
USA,1961,9.156032
USA,1962,9.331673
USA,1963,8.831891
USA,1964,8.051281
USA,1965,7.5872474
USA,1966,8.4353
USA,1967,9.417796
USA,1968,9.268455
USA,1969,8.633265
USA,1970,8.032743
USA,1971,6.9430695
USA,1972,6.5197573
USA,1973,5.8938704
USA,1974,5.9541116
USA,1975,5.6226788
USA,1976,5.1910715
USA,1977,5.155617
USA,1978,4.943087
USA,1979,4.9519916
USA,1980,5.1535378
USA,1981,5.646541
USA,1982,6.8140574
USA,1983,6.321144
USA,1984,6.2364163
USA,1985,6.453219
USA,1986,6.6265225
USA,1987,6.4202743
USA,1988,6.0712776
USA,1989,5.8712063
USA,1990,5.6051755
USA,1991,4.8834295
USA,1992,4.9704666
USA,1993,4.6043506
USA,1994,4.215265
USA,1995,3.8602457
USA,1996,3.5549824
USA,1997,3.4055624
USA,1998,3.2015584
USA,1999,3.0856767
USA,2000,3.1122422
USA,2001,3.1238098
USA,2002,3.447618
USA,2003,3.827161
USA,2004,4.0163126
USA,2005,4.089232
USA,2006,4.0413423
USA,2007,4.0733504
USA,2008,4.4465957
USA,2009,4.875768
USA,2010,4.904023
USA,2011,4.822442
USA,2012,4.46171
USA,2013,4.0237055
USA,2014,3.6789184
USA,2015,3.4644928
USA,2016,3.4026022
USA,2017,3.2977235
USA,2018,3.3040006
USA,2019,3.409214
USA,2020,3.6451876
USA,2021,3.40452
USA,2022,3.309477
USA,2023,3.3044417
USA,2024,3.4192164
VIR,2023,
URY,1972,2.1980677
URY,1973,3.7641547
URY,1974,4.531456
URY,1975,4.286064
URY,1976,3.4815636
URY,1977,3.7459202
URY,1978,3.6210797
URY,1979,3.8004339
URY,1980,4.696109
URY,1981,6.255461
URY,1982,6.449307
URY,1983,5.3819838
URY,1984,4.575646
URY,1985,4.3042207
URY,1986,4.12128
URY,1987,3.0394223
URY,1988,3.1566472
URY,1989,3.5291266
URY,1990,3.5274017
URY,1991,2.3947122
URY,1992,2.8495147
URY,1993,2.7923985
URY,1994,2.5777054
URY,1995,2.7146368
URY,1996,2.8059385
URY,1997,2.399721
URY,1998,2.2581336
URY,1999,2.394461
URY,2000,2.4359772
URY,2001,2.5025778
URY,2002,2.5301402
URY,2003,2.2375453
URY,2004,2.040728
URY,2005,2.000386
URY,2006,2.0061781
URY,2007,1.7771671
URY,2008,1.8695246
URY,2009,1.8226134
URY,2010,1.8758079
URY,2011,1.719749
URY,2012,1.6072446
URY,2013,1.6872182
URY,2014,1.7409945
URY,2015,1.7658406
URY,2016,1.8091708
URY,2017,1.9111438
URY,2018,2.0774162
URY,2019,2.0057166
URY,2020,2.0569217
URY,2021,2.2620542
URY,2022,2.0427835
URY,2023,2.1156123
URY,2024,2.3105383
UZB,1994,1.5274824
UZB,1995,0.88390696
UZB,1996,0.98454624
UZB,1997,1.1188121
UZB,1999,1.3064016
UZB,2000,0.91880953
UZB,2001,0.6659212
UZB,2002,0.4768767
UZB,2003,0.42991334
UZB,2018,2.8666198
UZB,2023,
VUT,2023,
VAT,2023,
VEN,1955,2.5765705
VEN,1956,2.754902
VEN,1957,3.2164721
VEN,1958,3.4331274
VEN,1959,2.9582095
VEN,1960,3.0580444
VEN,1961,1.4222223
VEN,1962,2.3129022
VEN,1963,2.5535882
VEN,1964,2.4466891
VEN,1965,2.6364355
VEN,1966,2.6568825
VEN,1967,2.8585155
VEN,1968,2.6773763
VEN,1969,2.4989228
VEN,1970,2.2940164
VEN,1971,2.699408
VEN,1972,2.8292682
VEN,1973,2.4709897
VEN,1974,2.307761
VEN,1975,2.5910246
VEN,1976,1.8874907
VEN,1977,2.067947
VEN,1978,2.1057613
VEN,1979,1.9158565
VEN,1980,1.6955154
VEN,1981,1.5216858
VEN,1982,2.2487726
VEN,1983,2.97074
VEN,1984,2.2920518
VEN,1985,1.369619
VEN,1986,1.6499705
VEN,1987,1.6336983
VEN,1988,1.8161051
VEN,1989,2.793597
VEN,1990,1.5180365
VEN,1991,1.8403354
VEN,1992,1.6434789
VEN,1993,2.145254
VEN,1994,1.590747
VEN,1995,1.5490621
VEN,1996,1.0394834
VEN,1997,1.795285
VEN,1998,1.5885552
VEN,1999,1.437199
VEN,2000,1.5265701
VEN,2001,1.555108
VEN,2002,1.1533736
VEN,2003,1.1826906
VEN,2004,1.2883018
VEN,2005,1.8317137
VEN,2006,1.9784921
VEN,2007,1.8889931
VEN,2008,1.7935529
VEN,2009,1.2310704
VEN,2010,1.0134887
VEN,2011,1.1304053
VEN,2012,1.3414717
VEN,2013,1.6695518
VEN,2014,1.1618168
VEN,2015,0.9413759
VEN,2016,0.454046
VEN,2017,2.2333322
VEN,2018,0.1508539
VEN,2019,1.7923038
VEN,2020,1.5755227
VEN,2021,0.31363073
VEN,2022,0.6498868
VEN,2023,0.50070447
VNM,1987,3.953768
VNM,1988,7.10161
VNM,1989,7.286513
VNM,1990,7.9108567
VNM,1991,5.595317
VNM,1992,3.3745885
VNM,1993,2.2586946
VNM,1994,2.6493554
VNM,2003,2.1286411
VNM,2004,2.0143797
VNM,2005,1.7809609
VNM,2006,1.9383646
VNM,2007,2.3047574
VNM,2008,2.156373
VNM,2009,2.2652085
VNM,2010,1.8153958
VNM,2011,1.5565494
VNM,2012,1.7183132
VNM,2013,1.744077
VNM,2014,1.8229578
VNM,2015,1.9070281
VNM,2016,1.9505618
VNM,2017,1.8038723
VNM,2018,1.8065013
VNM,2023,
WLF,2023,
OWID_GFR,2023,
ESH,2023,
YEM,1990,6.5511837
YEM,1991,7.011219
YEM,1992,7.2770433
YEM,1993,7.06392
YEM,1994,8.39876
YEM,1995,6.3505783
YEM,1996,5.281346
YEM,1997,5.8057523
YEM,1998,6.0815687
YEM,1999,5.1727223
YEM,2000,4.9153924
YEM,2001,5.4810147
YEM,2002,6.895608
YEM,2003,6.8545523
YEM,2004,5.3013663
YEM,2005,4.868317
YEM,2006,4.308467
YEM,2007,4.8507233
YEM,2008,4.4458294
YEM,2009,5.653649
YEM,2010,4.6855574
YEM,2011,4.9264617
YEM,2012,4.573884
YEM,2013,4.079527
YEM,2014,3.9668906
YEM,2023,
OWID_YAR,2023,
OWID_YPR,2023,
OWID_YGS,2023,
ZMB,1984,3.0014195
ZMB,1985,2.3614588
ZMB,1986,3.664122
ZMB,1987,3.2206852
ZMB,1988,2.388344
ZMB,1989,4.1952696
ZMB,1990,3.4108253
ZMB,1991,2.337446
ZMB,1992,2.7050498
ZMB,1993,1.4293983
ZMB,1994,1.7192453
ZMB,1995,1.4516884
ZMB,1996,1.0518095
ZMB,1997,1.007661
ZMB,1999,1.6483184
ZMB,2004,1.5808996
ZMB,2005,1.8483229
ZMB,2006,1.7439455
ZMB,2007,2.063707
ZMB,2008,2.080088
ZMB,2009,1.7316352
ZMB,2010,1.3825928
ZMB,2011,1.3176391
ZMB,2012,1.3578689
ZMB,2013,1.3597363
ZMB,2014,1.6338689
ZMB,2015,1.7532345
ZMB,2016,1.4293047
ZMB,2017,1.3013675
ZMB,2018,1.4374994
ZMB,2019,1.255684
ZMB,2020,1.1657219
ZMB,2021,0.9822379
ZMB,2022,1.116548
ZMB,2023,1.3387904
ZMB,2024,1.3326836
ZWE,1964,1.0393558
ZWE,1965,1.1895684
ZWE,1966,1.3224623
ZWE,1967,1.3600574
ZWE,1968,2.0681267
ZWE,1969,2.4227688
ZWE,1970,2.4387007
ZWE,1971,2.2880619
ZWE,1972,2.1828434
ZWE,1973,2.6258535
ZWE,1974,2.9769976
ZWE,1975,3.3994462
ZWE,1976,4.6267138
ZWE,1977,6.5381265
ZWE,1978,7.991313
ZWE,1979,8.520521
ZWE,1980,6.6290855
ZWE,1981,4.8643184
ZWE,1982,5.1225452
ZWE,1983,5.5608506
ZWE,1984,5.67765
ZWE,1985,5.486669
ZWE,1986,5.50382
ZWE,1987,5.823889
ZWE,1988,5.2087064
ZWE,1989,4.9310308
ZWE,1990,4.103904
ZWE,1991,3.979365
ZWE,1992,3.8027718
ZWE,1993,3.300304
ZWE,1994,3.114713
ZWE,1995,3.181653
ZWE,1996,2.8827715
ZWE,1997,2.998267
ZWE,1999,2.2380831
ZWE,2000,3.0537918
ZWE,2001,2.5498044
ZWE,2002,6.3064737
ZWE,2003,2.0346773
ZWE,2004,2.705758
ZWE,2005,1.4525757
ZWE,2006,1.9862424
ZWE,2010,0.81625146
ZWE,2011,1.4071621
ZWE,2012,1.8594999
ZWE,2013,1.8682239
ZWE,2014,1.8877891
ZWE,2015,1.8863088
ZWE,2016,1.7419848
ZWE,2017,1.4725674
ZWE,2018,1.1794174
ZWE,2019,0.6531239
ZWE,2020,0.9749893
ZWE,2021,1.5677787
ZWE,2022,0.9949881
ZWE,2023,0.20979358
ZWE,2024,0.351195
